,uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
1493,51507,2013-09-10,7299,Citibank,Subsidiary,372,Citigroup,US,-2.0,4,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Citigroup,,,,,,1336.0,Finance,,,,,,," above the cost of financing by the central bank, and that students were being trapped by long-term debts with few financial resources to pay them off.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/838.html ,,,,
1494,51504,2013-09-10,364,Barclays Bank,Parent,364,Barclays Bank,UK,-1.9917893409729004,4,0,3762,Financial institutions & consumer protection,3946.0,Complicity in money laundering,,,826,UK,,,,,,,,,,,706,Somalia,,,,,,,,,,,710,Oxfam International,2.5,826,UK,185.0,CARE UK,1.0,826.0,UK,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Barclays PLC,Barclays  ,BACR,GB0031348658,,,1336.0,Finance,,,,,,,"In the UK, Oxfam International, CARE, World Vision and other groups called on Barclays Bank and the UK government to find an alternative solution to the Bank's proposals to close money transfer accounts to Somalia. The NGOs argued that despite money laundering concerns, many families in Somalia rely on money transferred from abroad, claiming that total global remittances to Somalia are approximately GBP860 million (USD1.3 billion) a year, amounting to nearly a quarter of the economy and exceeding humanitarian aid to the country. The NGOs also warned that closing the money transfer accounts without an alternative money transfer mechanism would undermine government efforts to build a stable Somalia.<br /><em>SIGWATCH comment: Initially Barclays bank had intended to close the accounts today (Sep 10), but has now extended the deadline to Sep 30.</em><br />See",http://www.oxfam.org.uk/blogs/2013/09/barclays-should-not-sever-somalia-lifeline,,,,
1495,51299,2013-08-29,3373,KfW Bankengruppe,Parent,3373,KfW Bankengruppe,Germany,-1.0,2,0,3823,Financial institutions funding low carbon energy,3964.0,Western Sahara,,,56,Belgium,,,,,,,,,,,504,Morocco,732.0,Western Sahara,,,,,,,,,1964,Western Sahara Resource Watch WSRW,2.75,56,Belgium,,,,,,,,,,,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1325.0,Power generation,1332.0,Renewable energy,,,". In the report, Siemens was particularly criticized for its current involvement in renewable wind power projects in Western Sahara (as previously reported in SIGWATCH), as was the EU and the UN Clean Development Mechanism (CDM).<br /><em>SIGWATCH comment: Other companies and financial institutions identified as supporting or tendering for these projects in the Western Sahara include Saudi-based ACWA, African Development Bank, European Investment Bank, KfW Bankengruppe, EDF Energies Nouvelles, Mitsui & co, Alstom, Gamesa Eolica and Gamesa Energia, Enel Green Power, International Power (Groupe GDF Suez), and Vestas.</em><br />See",http://www.wsrw.org/files/dated/2013-08-27/dirty_green_march_eng.pdf,http://www.wsrw.org/a105x2638,,,
1496,51273,2013-08-28,2754,Cajamar Caja Rural,Parent,2754,Cajamar Caja Rural,Spain,-2.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1497,51273,2013-08-28,2755,Unicaja,Parent,2755,Unicaja,Spain,-2.0,4,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1498,51273,2013-08-28,5726,Banco Castilla-La Mancha (CCM),Subsidiary,5727,Liberbank,Spain,-2.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1499,51273,2013-08-28,5728,Caja Segovia,Parent,5728,Caja Segovia,Spain,-2.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1500,51273,2013-08-28,6504,Caja de Extremadura,Subsidiary,5727,Liberbank,Spain,-2.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1501,51273,2013-08-28,7243,Banco Mare Nostrum (BMN),Parent,7243,Banco Mare Nostrum (BMN),Spain,-2.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1502,51273,2013-08-28,7244,Laboral Kutxa,Parent,7244,Laboral Kutxa,Spain,-2.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, these clauses in nearly 150 different cases.</em><br />See (in Spanish),http://laeconomiadelosconsumidores.adicae.net/?articulo=1673 ,,,,
1503,51236,2013-08-28,222,HSBC,Parent,222,HSBC,UK,-1.0,3,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,76,Brazil,,,,,,,,,,,76,Brazil,,,,,,,,,,,4668,Instituto Brasileiro de Defesa do Consumidor IDEC,1.0,76,Brazil,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,,,,,,," legislation, costs for loans and other credit agreements are not included, and that some loan fees have increased by up to 83% in the last five years. In an analysis of the most common fees charged by the six largest banks in terms of market share, IDEC claimed that Bradesco was responsible for the greatest average increase at 36%, followed by Itau at 28%, Santander at 27%, and HSBC at 21%. The NGO also noted that the corresponding increase for Banco do Brasil was 16%, and13% for Caixa.<br />See (in Portuguese) ",http://www.idec.org.br/em-acao/em-foco/pesquisa-do-idec-revela-que-apesar-dos-anuncios-de-reduco-as-tarifas-bancarias-sofreram-reajustes-de-ate-83-nos-ultimos-5-anos,,,,
1504,51226,2013-08-27,1316,Aegon Bank,Parent,1316,Aegon Bank,Netherlands,1.0,2,0,3636,Supply chain standards,3845.0,Accountability of multinationals,3945.0,Labor rights in general,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,2072,VBDO Dutch Assn of Investors for Sustainable Devel,1.0,528,Netherlands,,,,,,,,,,,,,,,,,,,,,528,Netherlands,1336.0,Finance,,,,,Aegon NV,Aegon ,AEGON,NL0000303709,,,1336.0,Finance,1426.0,Oil & Gas,1296.0,Food & Non-alcoholic Beverages,,,"In the Netherlands, VBDO (Dutch Association of Investors for Sustainable Development) claimed that publicly listed companies had a patchy record on agreements with suppliers on issues such as living wages, worker safety, freedom of association, and a healthy working and living environment. VBDO attended 64 shareholder meeting (AGMs) and assessed the companies on subjects including sustainability reporting, biodiversity, CO2 emissions, remuneration, human rights, and tax reporting, and concluded that Philips Electronics and chemicals group DSM were forerunners in the human rights fields. The group also claimed that the number of companies whose annual reports cover the issue is steadily rising, increasing from 12% in 2010 to 88% in 2012, but that this doesn't necessarily result in a vigorous policy. Of the multinationals studied, Unilever, Shell, BAM and Corio were the most transparent in terms of taxes and remittances. In the area of best practice, Unilever and Reed Elsevier came out top. Regarding CO2 emissions, KPN, Philips, Reed Elsevier and Unilever headed the league table. Other companies singled out for their performance were Ahold, for its commitment to meat substitutes, responsible sourcing and energy efficiency, and Aegon, for its commitment to increasing the percentage of women on its supervisory board and for developing its human rights policy.<br />See (in Dutch)",http://www.vbdo.nl/nl/pers/persberichten/1229/rapport-vbdo-ava%27s%3A-multinationals-maken-nog-te-weinig-afspraken-over-mensenrechten,http://www.vbdo.nl/files/download/1264/VBDO%20AVA%20rapport%202012.pdf,,,
1505,51054,2013-08-15,3373,KfW Bankengruppe,Parent,3373,KfW Bankengruppe,Germany,-2.0,4,0,3310,"Financial institutions & carbon, divestment",3789.0,Financial institutions funding power projects,,,276,Germany,710.0,South Africa,,,,,,,,,276,Germany,300.0,Greece,688.0,Serbia,710.0,South Africa,,,,,898,Urgewald,1.0,276,Germany,5732.0,Klima Allianz Deutschland - Climate Alliance Germany,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1324.0,Coal,1325.0,Power generation,,,"In South Africa, Earthlife Africa activists are demonstrating today (Aug 15) outside the Pretoria office of KfW bank to protest against the group's financing of coal in South Africa and other parts of the world. Earthlife claimed that the German development bank is the seventh largest public financier of coal plants in the world, having so far provided finance for the Medupi and Kusile coal-fired power stations in South Africa, and is proposing to finance open pit lignite mines in Greece and Serbia. At the same time, Climate Alliance Germany and Urgewald held protests in front of the KfW offices in Frankfurt and Belgrade in solidarity with the action in South Africa, calling on the bank to stop the expansion of mining and divert its core business towards renewable energy sources.<br />See (in English and German)",http://www.earthlife.org.za/?p=2700,http://urgewald.org/artikel/kfw-kohlefrei,http://www.die-klima-allianz.de/klima-allianz-protestiert-vor-kfw-hauptsitz/,,
1506,51045,2013-08-15,171,Deutsche Bank,Parent,171,Deutsche Bank,Germany,-2.0,4,0,3653,Industry influence over regulatory process,3913.0,Commercial influences on media,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,412,Foodwatch,2.5,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,Deutsche Bank AG,Deutsche Bank ,DB,DE0005140008,,,1336.0,Finance,1347.0,Media,,,,, that the broadcaster decided not to display the Deutsche Bank logo during shows recorded at the bank's headquarters. Foodwatch had apparently submitted a complaint to the National Radio and Television Council in which it had claimed that broadcasting a political program in cooperation with a business entity is a breach of the State Media Treaty ban on political party sponsorship.<br />See (in German) ,http://www.foodwatch.org/de/informieren/agrarspekulation/aktuelle-nachrichten/phoenix-will-kein-deutsche-bank-logo-zeigen/,,,,
1507,51024,2013-08-13,1904,U.S. Bank,Parent,1904,U.S. Bank,US,-2.0,2,0,3327,Meat-eating and vegetarianism,3379.0,Fur in clothes and accessories,3634.0,Financial institutions funding animal research,840,US,376.0,Israel,826.0,UK,,,,,,,188,Costa Rica,203.0,Czech Republic,372.0,Ireland,752.0,Sweden,826.0,UK,840.0,US,721,PETA People for Ethical Treatment of Animals Intl,2.5,840,US,532.0,In Defense of Animals IDA,1.5,840.0,US,5252.0,269life,1.0,376.0,Israel,5696.0,Unite to Care,1.0,826.0,UK,5697.0,Direct Action Everywhere,1.5,840.0,US,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1322.0,Retail,1352.0,Fashion,,," will target prominent businesses associated with animal exploitation including fashion chains, restaurants and banks. Louis Vuitton, U.S. Bank and McDonald's have been named in at least one American protest call to action.<br /><em>SIGWATCH comment: We have detected rallying calls for protests in at least 23 cities so far.</em><br />See",https://www.facebook.com/photo.php?fbid=493829154045128,https://www.facebook.com/events/465791990184181/,http://directactioneverywhere.com/upcoming-events/2013/8/24/earthlings-no-longer-blind-to-injustice-international-march-for-animal-liberation,,
1508,51022,2013-08-13,49,World Bank,Parent,49,World Bank,US,-1.0,3,0,3353,Forest conservation for climate protection REDD,3600.0,Logging impact on indigenous people,,,604,Peru,,,,,,,,,,,604,Peru,,,,,,,,,,,1148,AIDESEP,1.0,604,Peru,5695.0,Confederacion de Nacionalidades Amazonicas del Peru (CONAP),1.5,604.0,Peru,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1293.0,Forestry & Paper,,,,,", and that although agreement has been reached, these proposals still needed to be implemented.<br />See (in Spanish)",http://www.aidesep.org.pe/aidesep-saluda-el-importante-avance-de-la-lucha-del-redd-indigena-amazonico-en-la-incorporacion-del-fip/ ,,,,
1509,51022,2013-08-13,128,Inter-American Development Bank,Parent,128,Inter-American Development Bank,US,-1.0,3,0,3353,Forest conservation for climate protection REDD,3600.0,Logging impact on indigenous people,,,604,Peru,,,,,,,,,,,604,Peru,,,,,,,,,,,1148,AIDESEP,1.0,604,Peru,5695.0,Confederacion de Nacionalidades Amazonicas del Peru (CONAP),1.5,604.0,Peru,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1293.0,Forestry & Paper,,,,,", and that although agreement has been reached, these proposals still needed to be implemented.<br />See (in Spanish)",http://www.aidesep.org.pe/aidesep-saluda-el-importante-avance-de-la-lucha-del-redd-indigena-amazonico-en-la-incorporacion-del-fip/ ,,,,
1510,50980,2013-08-09,170,BNP Paribas,Parent,170,BNP Paribas,France,-1.1541206121444705,3,0,3526,Patents on living organisms,3634.0,Financial institutions funding animal research,,,276,Germany,,,,,,,,,,,36,Australia,999.0,EU-Brussels,,,,,,,,,1945,Testbiotech,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,250,France,1336.0,Finance,,,,,BNP Paribas SA,BNP Paribas ,BNP,FR0000131104,,,1336.0,Finance,1285.0,Biotechnology,1346.0,Healthcare & Pharma,,," ethical boundaries. Testbiotech claimed that the European Patent Office (EPO) has granted a further patent to Bionomics covering genetically engineered chimpanzees and other non-human primates, and that these great apes could be genetically manipulated to have a higher risk of developing cancer.<br />See",http://www.testbiotech.org/en/node/879,,,,
1511,50980,2013-08-09,222,HSBC,Parent,222,HSBC,UK,-1.1541206121444705,3,0,3526,Patents on living organisms,3634.0,Financial institutions funding animal research,,,276,Germany,,,,,,,,,,,36,Australia,999.0,EU-Brussels,,,,,,,,,1945,Testbiotech,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,1285.0,Biotechnology,1346.0,Healthcare & Pharma,,," ethical boundaries. Testbiotech claimed that the European Patent Office (EPO) has granted a further patent to Bionomics covering genetically engineered chimpanzees and other non-human primates, and that these great apes could be genetically manipulated to have a higher risk of developing cancer.<br />See",http://www.testbiotech.org/en/node/879,,,,
1512,50980,2013-08-09,372,Citigroup,Parent,372,Citigroup,US,-1.1541206121444705,3,0,3526,Patents on living organisms,3634.0,Financial institutions funding animal research,,,276,Germany,,,,,,,,,,,36,Australia,999.0,EU-Brussels,,,,,,,,,1945,Testbiotech,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Citigroup,,,,,,1336.0,Finance,1285.0,Biotechnology,1346.0,Healthcare & Pharma,,," ethical boundaries. Testbiotech claimed that the European Patent Office (EPO) has granted a further patent to Bionomics covering genetically engineered chimpanzees and other non-human primates, and that these great apes could be genetically manipulated to have a higher risk of developing cancer.<br />See",http://www.testbiotech.org/en/node/879,,,,
1513,50980,2013-08-09,373,JP Morgan Chase,Parent,373,JP Morgan Chase,US,-1.1541206121444705,3,0,3526,Patents on living organisms,3634.0,Financial institutions funding animal research,,,276,Germany,,,,,,,,,,,36,Australia,999.0,EU-Brussels,,,,,,,,,1945,Testbiotech,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,JPMorgan Chase Co,JPMorgan Chase ,JPM,US46625H1005,,,1336.0,Finance,1285.0,Biotechnology,1346.0,Healthcare & Pharma,,," ethical boundaries. Testbiotech claimed that the European Patent Office (EPO) has granted a further patent to Bionomics covering genetically engineered chimpanzees and other non-human primates, and that these great apes could be genetically manipulated to have a higher risk of developing cancer.<br />See",http://www.testbiotech.org/en/node/879,,,,
1514,50980,2013-08-09,583,UBS Group,Parent,583,UBS Group,Switzerland,-1.1541206121444705,3,0,3526,Patents on living organisms,3634.0,Financial institutions funding animal research,,,276,Germany,,,,,,,,,,,36,Australia,999.0,EU-Brussels,,,,,,,,,1945,Testbiotech,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1336.0,Finance,,,,,UBS AG,UBS ,UBS,CH0024899483,,,1336.0,Finance,1285.0,Biotechnology,1346.0,Healthcare & Pharma,,," ethical boundaries. Testbiotech claimed that the European Patent Office (EPO) has granted a further patent to Bionomics covering genetically engineered chimpanzees and other non-human primates, and that these great apes could be genetically manipulated to have a higher risk of developing cancer.<br />See",http://www.testbiotech.org/en/node/879,,,,
1515,50965,2013-08-08,7007,Government Pension Fund of Norway,Parent,7007,Government Pension Fund of Norway,Norway,-2.0,4,0,3310,"Financial institutions & carbon, divestment",3884.0,Climate change - risk to business,,,578,Norway,,,,,,,,,,,578,Norway,,,,,,,,,,,421,Framtiden i vare hender / FiVH ,1.0,578,Norway,,,,,,,,,,,,,,,,,,,,,578,Norway,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1426.0,Oil & Gas,1326.0,Gas,,," and that would move investment from fossil fuels to clean industries, including renewable energy. FiVH warned that by investing in oil, coal and gas, the fund was taking major financial and environmental risks, while predicting that an international agreement on climate change would lead to a sharp fall in the extraction of oil, coal and gas, which could make these fossil fuel investments worthless. The call followed publication of an FiVH study claiming that the Government Pension Fund and energy company Statoil have investments in 14 large projects worldwide that will allegedly make it impossible to curb climate change in time, including oilsands in Canada and Venezuela, shale gas in the U.S., coal production in Australia, China, Indonesia and the U.S., pre-salt oil in Brazil, and the race for oil and gas drilling in the Arctic. The study also claimed that the Pension Fund had invested a total of NOK219 billion (EUR28.7 billion) in 107 companies which have been trying to increased production of coal, oil and gas worldwide in 2012.<br />See (in Norwegian)",http://www.framtiden.no/201308056163/aktuelt/etiske-investeringer/framtidens-klimatrusler-norge-investerer-i-alle.html, http://www.framtiden.no/201308076188/aktuelt/klima/norge-investerer-i-garsdagens-energi.html,,,
